#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytob_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytob_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytob_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytob_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytob_alignment" name="distribution" x="@birthRate.t:cytob_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytob_alignment" id="treeLikelihood.cytob_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytob_alignment">
#            <siteModel id="SiteModel.s:cytob_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytob_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytob_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytob_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cytob_alignment" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytob_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytob_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
123000	-3114.144518885734	-3137.279329168644	23.134810282909804	-3137.279329168644	0.042034501275936414	0.24683313626011558	23.134810282909804	45.370622464071616
124000	-3119.4905150635573	-3141.742022325145	22.251507261587737	-3141.742022325145	0.0497280470745393	0.27896812555849543	22.251507261587737	34.05670142590072
125000	-3118.9059176671954	-3143.515161924239	24.609244257043645	-3143.515161924239	0.03260699296982336	0.21470543306876452	24.609244257043645	39.77549190408254
126000	-3122.4802969742777	-3144.2236632378313	21.743366263553437	-3144.2236632378313	0.03934428864395982	0.2518260999320043	21.743366263553437	19.127619702739
127000	-3120.3280116307183	-3143.3647249768796	23.036713346161182	-3143.3647249768796	0.05023980147815773	0.254640475162678	23.036713346161182	39.17881858091246
128000	-3117.0623022852824	-3140.027129315001	22.96482702971828	-3140.027129315001	0.0413026025647913	0.252213110263729	22.96482702971828	28.55951079902349
129000	-3113.940944920733	-3137.60583131559	23.664886394857113	-3137.60583131559	0.04488274935604622	0.2345715269476735	23.664886394857113	46.066459222002955
130000	-3122.4926935196686	-3140.96905829817	18.476364778501104	-3140.96905829817	0.036611211142908245	0.23326459027599739	18.476364778501104	10.129730178491275
131000	-3118.5217388262918	-3141.450017752041	22.928278925749133	-3141.450017752041	0.04075639735457073	0.2572310255184263	22.928278925749133	30.897413856294126
132000	-3115.6545505650065	-3139.472535996666	23.817985431659714	-3139.472535996666	0.03998244241351054	0.22716738741241468	23.817985431659714	50.65887949330663
133000	-3125.2439111316194	-3148.702990751206	23.459079619586593	-3148.702990751206	0.04172373002951864	0.23181155468648876	23.459079619586593	52.797897587254546
134000	-3117.853740902348	-3139.7448884739933	21.89114757164542	-3139.7448884739933	0.044129297213871904	0.2647212243397307	21.89114757164542	50.93760885029644
135000	-3123.4567465694354	-3147.24381471227	23.78706814283431	-3147.24381471227	0.038683113702394314	0.23333293217651482	23.78706814283431	33.494692930338374
136000	-3122.377328342075	-3144.751538239339	22.374209897263963	-3144.751538239339	0.03874405599971025	0.22180018433030818	22.374209897263963	73.49038897891481
137000	-3119.839893412105	-3143.667364041828	23.82747062972272	-3143.667364041828	0.037235593191317765	0.23042678120346366	23.82747062972272	46.839393639710025
138000	-3119.5790378070196	-3143.482345378666	23.903307571646767	-3143.482345378666	0.03763896005795525	0.22698012632891135	23.903307571646767	31.55632169636073
139000	-3117.862674330646	-3140.330420255832	22.46774592518611	-3140.330420255832	0.042998831332607935	0.26073563155904433	22.46774592518611	45.941310124905584
140000	-3118.5780926694338	-3141.952817283475	23.374724614041195	-3141.952817283475	0.04199403066994731	0.2428529854644145	23.374724614041195	43.93318135096969
141000	-3118.206595185319	-3140.904410051166	22.69781486584676	-3140.904410051166	0.041457900681070345	0.24880718203505414	22.69781486584676	50.992388978835294
142000	-3121.635319467811	-3145.1212527160624	23.485933248251698	-3145.1212527160624	0.04292628268450575	0.23745664675161884	23.485933248251698	29.981738808884025
143000	-3115.8896758159394	-3139.208475764698	23.318799948758752	-3139.208475764698	0.04257327933268225	0.24175222186729978	23.318799948758752	46.39146074740973
144000	-3118.5273159930475	-3141.2423502744305	22.715034281382856	-3141.2423502744305	0.04407037526263768	0.24223882394085425	22.715034281382856	55.351717056297076
145000	-3116.820952286193	-3139.676686546404	22.855734260211367	-3139.676686546404	0.044163948974954015	0.2589431896486487	22.855734260211367	30.336496314493324
146000	-3123.311576101657	-3145.373547870243	22.061971768585913	-3145.373547870243	0.04772627876322804	0.26963576062766	22.061971768585913	45.899087384266636
147000	-3124.1993647109657	-3145.2068672346486	21.00750252368301	-3145.2068672346486	0.035995063578985714	0.2396668680403341	21.00750252368301	73.94690817733267
148000	-3118.9826355504456	-3141.7432445644517	22.760609014006167	-3141.7432445644517	0.046300133910891224	0.26024522087143936	22.760609014006167	40.78800509211096
149000	-3121.7363779103016	-3143.509376546734	21.772998636432632	-3143.509376546734	0.0515472174142386	0.2706145443644544	21.772998636432632	48.92247734685404
150000	-3121.8814986085195	-3144.4172637818074	22.535765173287988	-3144.4172637818074	0.04405359735289159	0.2667422405718498	22.535765173287988	39.866076532633606
151000	-3115.97331715853	-3138.7718994048882	22.79858224635838	-3138.7718994048882	0.03973181949024694	0.23514725584165408	22.79858224635838	59.30802567939095
152000	-3118.493545826965	-3142.1921252214684	23.698579394503316	-3142.1921252214684	0.038884952928348114	0.23701037255879093	23.698579394503316	41.33413069039685
153000	-3116.9675429013123	-3139.805445407964	22.837902506651695	-3139.805445407964	0.043761377973867976	0.24259835841689098	22.837902506651695	53.50296056695754
154000	-3118.2874041058362	-3140.699435222109	22.41203111627302	-3140.699435222109	0.046556135438129725	0.2465137721912191	22.41203111627302	56.1321434489425
155000	-3117.2756329016215	-3139.6112250121273	22.335592110505665	-3139.6112250121273	0.04805769821659261	0.2660457072433543	22.335592110505665	44.25931257866294
156000	-3118.5399928355896	-3142.0786818597358	23.538689024145974	-3142.0786818597358	0.036780552890737485	0.22254472261371347	23.538689024145974	59.41129567863508
157000	-3120.3412142455513	-3144.6097260571173	24.268511811565883	-3144.6097260571173	0.036055272972845276	0.22185341300871508	24.268511811565883	36.12866859919605
158000	-3120.420533531983	-3142.9233287232096	22.50279519122672	-3142.9233287232096	0.03951030014354151	0.2561643511879014	22.50279519122672	24.417388292253293
159000	-3119.7066299462685	-3141.9976705615004	22.291040615231978	-3141.9976705615004	0.04868171489132869	0.2695186699804059	22.291040615231978	42.49917914371178
160000	-3121.07309055751	-3144.5268516609026	23.453761103392303	-3144.5268516609026	0.04389205804632094	0.2438613762950023	23.453761103392303	39.526141437632944
161000	-3117.2240744348032	-3140.889545464109	23.66547102930565	-3140.889545464109	0.04070547642155885	0.23010848004765544	23.66547102930565	29.422507832963852
162000	-3116.9061337676058	-3140.241066564721	23.334932797115382	-3140.241066564721	0.04287987584557684	0.2335640127560134	23.334932797115382	26.788579436118237
163000	-3117.4685007633793	-3139.8295242525446	22.361023489165262	-3139.8295242525446	0.04189426795819588	0.24204378749004826	22.361023489165262	59.622697242656166
164000	-3116.5998110133824	-3139.454735040582	22.85492402719935	-3139.454735040582	0.0405083577381044	0.2414098145890359	22.85492402719935	24.353638588170977
165000	-3117.2900061511236	-3140.9784495729778	23.68844342185416	-3140.9784495729778	0.03541421779178784	0.22963842942464477	23.68844342185416	50.7425571393638
166000	-3117.3674817142387	-3140.9288672874	23.561385573161132	-3140.9288672874	0.04183357736706633	0.23619650610254972	23.561385573161132	46.744414410191254
167000	-3119.852078983086	-3142.499869223887	22.64779024080118	-3142.499869223887	0.040164827158128684	0.2507961761453731	22.64779024080118	50.28897417365502
168000	-3115.8063406706483	-3140.3549157273574	24.548575056709076	-3140.3549157273574	0.03838155133769088	0.21603134279377378	24.548575056709076	44.3076463668041
169000	-3118.9005173359037	-3143.0843415474205	24.18382421151695	-3143.0843415474205	0.04018506789094399	0.2252554787561541	24.18382421151695	38.528005977431754
170000	-3116.33389420664	-3140.6647670056227	24.33087279898313	-3140.6647670056227	0.03718872357947229	0.22141145675914298	24.33087279898313	42.93605149300814
171000	-3115.446424379288	-3138.1728023374676	22.726377958179352	-3138.1728023374676	0.0412161587059741	0.23638543054639716	22.726377958179352	59.29349652953839
172000	-3117.922703980204	-3141.867038376198	23.944334395993728	-3141.867038376198	0.034597711849706086	0.23129055313239005	23.944334395993728	40.512739280618625
173000	-3119.2469550287574	-3142.0203340361372	22.77337900737976	-3142.0203340361372	0.04364443594982073	0.25399282101860593	22.77337900737976	26.61646446462787
174000	-3118.9088732579007	-3141.0930413609676	22.184168103066877	-3141.0930413609676	0.051167753215263526	0.2758866994722018	22.184168103066877	39.60371544555165
175000	-3116.6453142840305	-3140.136838834918	23.491524550887167	-3140.136838834918	0.04215679781314893	0.2390097429567849	23.491524550887167	30.90229612383624
176000	-3116.1166490723845	-3139.6520639926116	23.53541492022702	-3139.6520639926116	0.04360589322374888	0.242076828676362	23.53541492022702	38.56481001235225
177000	-3118.6980620505283	-3140.827604344874	22.129542294345853	-3140.827604344874	0.04878371662781906	0.2617620816246388	22.129542294345853	22.482306823562023
178000	-3117.8594016045813	-3140.7480102265604	22.888608621979287	-3140.7480102265604	0.044189187313194093	0.25689783414902634	22.888608621979287	41.01946640935794
179000	-3117.725394230084	-3141.7983622367155	24.072968006631555	-3141.7983622367155	0.03412409672903201	0.20978645255364506	24.072968006631555	27.623520179251162
180000	-3118.36405702133	-3141.3186123999258	22.954555378595796	-3141.3186123999258	0.0438271339856423	0.24916455417082709	22.954555378595796	27.23531755087449
181000	-3115.96966776362	-3139.540566842539	23.57089907891962	-3139.540566842539	0.040073577513235176	0.2336057676042536	23.57089907891962	49.1751102597804
182000	-3116.428091309896	-3140.2358856487754	23.807794338879404	-3140.2358856487754	0.037883870206553844	0.23157886784499931	23.807794338879404	45.9259221016749
183000	-3118.5297564599	-3142.0661521632064	23.536395703306205	-3142.0661521632064	0.04356961906267079	0.24193481168142347	23.536395703306205	39.01795719836433
184000	-3124.248585425179	-3145.6729438657844	21.42435844060553	-3145.6729438657844	0.04251123357203972	0.25820631099386976	21.42435844060553	59.370321814274035
185000	-3113.9198379034683	-3137.254906518017	23.335068614548632	-3137.254906518017	0.04629715311447559	0.24743259994322006	23.335068614548632	34.72727035050103
186000	-3114.569510576718	-3137.9428121991073	23.373301622389043	-3137.9428121991073	0.04150138062933584	0.23472547325445214	23.373301622389043	51.708431540258125
187000	-3117.300053667907	-3141.0797922459246	23.779738578017596	-3141.0797922459246	0.04181182006091151	0.2329385730570291	23.779738578017596	44.938663841678405
188000	-3116.997927571209	-3140.4723933421697	23.474465770960524	-3140.4723933421697	0.03884977909803164	0.22533252931154227	23.474465770960524	58.00334390741704
189000	-3116.814886778669	-3140.5509397556557	23.736052976986866	-3140.5509397556557	0.04067606604971126	0.2295572221183779	23.736052976986866	49.8843529840726
190000	-3118.7965961703935	-3142.792036105853	23.99543993545963	-3142.792036105853	0.035292206331359724	0.22894572212443037	23.99543993545963	35.38863578701129
191000	-3115.9909512977056	-3140.67775008575	24.686798788044747	-3140.67775008575	0.03933546216010391	0.2131501469899715	24.686798788044747	42.362417595993975
192000	-3122.0050391602917	-3144.2821165893183	22.27707742902667	-3144.2821165893183	0.04548016364010457	0.261569368782454	22.27707742902667	48.11309701436322
193000	-3119.6309668027397	-3143.3985480614665	23.767581258726544	-3143.3985480614665	0.03765318693527697	0.23473148294544843	23.767581258726544	42.58060483422144
194000	-3118.394945805296	-3141.0244337559175	22.62948795062121	-3141.0244337559175	0.045027141481697584	0.24480355422556752	22.62948795062121	54.656748369286376
195000	-3119.9627803133385	-3143.730863933208	23.768083619869763	-3143.730863933208	0.04184809606218009	0.23511667377604795	23.768083619869763	41.80537208550662
196000	-3118.0237241838463	-3141.318282849796	23.29455866594959	-3141.318282849796	0.03951273709501562	0.24870468542074098	23.29455866594959	37.25832831793057
197000	-3121.446709796902	-3144.8031883813037	23.356478584401753	-3144.8031883813037	0.038159718472132245	0.2470459396087576	23.356478584401753	37.236584635979185
198000	-3118.318634121334	-3141.423752860687	23.10511873935257	-3141.423752860687	0.03896512969000446	0.2240995789044166	23.10511873935257	63.789241865108885
199000	-3115.1079819128836	-3138.3284467115773	23.220464798693712	-3138.3284467115773	0.042992291666981854	0.238860107563739	23.220464798693712	27.07612328055295
200000	-3116.32711020678	-3139.277903053752	22.950792846971815	-3139.277903053752	0.03901306177600271	0.22858504309179573	22.950792846971815	62.25255968848219
201000	-3118.238468968646	-3140.9081469168505	22.669677948204445	-3140.9081469168505	0.038970938013011776	0.23810052000215062	22.669677948204445	22.53280691900413
202000	-3115.6282092349948	-3138.7178453542056	23.089636119210727	-3138.7178453542056	0.04651647029935254	0.25284017371248774	23.089636119210727	31.630519848195938
203000	-3114.7226493009857	-3137.5275159275225	22.804866626536615	-3137.5275159275225	0.043077432092646764	0.24512451937945268	22.804866626536615	52.1363121723224
204000	-3119.905002112263	-3143.1284866677465	23.223484555483722	-3143.1284866677465	0.04890348411488217	0.24300089612331105	23.223484555483722	47.13136193816954
205000	-3121.851033310124	-3145.928139508815	24.07710619869093	-3145.928139508815	0.03484131584056693	0.22257352782250076	24.07710619869093	32.13490444197183
206000	-3115.3419270492245	-3138.9548824510366	23.612955401812066	-3138.9548824510366	0.03613280727471018	0.2198334227822535	23.612955401812066	60.65313843426922
207000	-3121.7320051499823	-3143.4598814442816	21.727876294299286	-3143.4598814442816	0.04254222289621204	0.2530814608767093	21.727876294299286	59.377673019710905
208000	-3117.2859415117036	-3140.8782624596934	23.592320947989844	-3140.8782624596934	0.04411761500755509	0.23143570808930178	23.592320947989844	50.83335767546145
209000	-3122.0573742821916	-3143.9308026831354	21.87342840094385	-3143.9308026831354	0.03977511388750169	0.25445699856877535	21.87342840094385	57.103242670020926
210000	-3117.7458572330765	-3141.185163276415	23.439306043338384	-3141.185163276415	0.0388762343363321	0.24445036987495097	23.439306043338384	34.7735388517416
211000	-3113.762417990843	-3137.7140773380156	23.95165934717239	-3137.7140773380156	0.042814005083153674	0.2306231969083466	23.95165934717239	42.07220587487544
212000	-3118.118229368588	-3141.0974100855733	22.97918071698529	-3141.0974100855733	0.045385946165485684	0.2477245460805643	22.97918071698529	27.061146903285017
213000	-3116.6649169042553	-3140.431359010435	23.76644210617934	-3140.431359010435	0.04133373383894946	0.2358210464095285	23.76644210617934	36.33219367817626
214000	-3119.408584900659	-3142.3951510348033	22.98656613414431	-3142.3951510348033	0.03775627418755366	0.2480614730532206	22.98656613414431	47.103430588616995
215000	-3118.6712219227156	-3141.8889913480643	23.21776942534882	-3141.8889913480643	0.04360836103932818	0.24832230701476288	23.21776942534882	41.75211601857663
216000	-3114.7072941115907	-3137.8319064969587	23.12461238536794	-3137.8319064969587	0.04436913735854177	0.2369980269617057	23.12461238536794	25.673916070138016
217000	-3116.4374387438297	-3140.149922498001	23.712483754171444	-3140.149922498001	0.043291630126399756	0.23680622686141728	23.712483754171444	41.03505584820614
218000	-3120.8668813068043	-3142.921216804714	22.05433549790952	-3142.921216804714	0.054992585758366554	0.27666357650807305	22.05433549790952	41.42225428970624
219000	-3119.400026862477	-3144.1096844358362	24.709657573359515	-3144.1096844358362	0.03545391954982819	0.21161257117279875	24.709657573359515	46.790818322935856
220000	-3115.663012464814	-3139.1989729141246	23.535960449310693	-3139.1989729141246	0.036988435663900046	0.22544001280129913	23.535960449310693	57.0210173079588
221000	-3115.1359672497824	-3138.974535065394	23.83856781561126	-3138.974535065394	0.04075151078598843	0.23178777075310916	23.83856781561126	44.70920187644184
222000	-3119.471083380969	-3143.11194996006	23.640866579090876	-3143.11194996006	0.04750199671812988	0.2374151644810923	23.640866579090876	33.20300552193775
223000	-3117.498501718828	-3141.7344300750915	24.235928356263862	-3141.7344300750915	0.04309734768110935	0.22386143342107329	24.235928356263862	42.093540415375145
224000	-3117.855702316091	-3141.016610090367	23.1609077742762	-3141.016610090367	0.04071912044548899	0.2515507691299165	23.1609077742762	39.03195267976904
225000	-3118.7582715167036	-3141.036220420506	22.277948903802532	-3141.036220420506	0.04046430434974355	0.24650253591174828	22.277948903802532	21.30050710377923
226000	-3114.620530477784	-3137.844879190779	23.224348712994804	-3137.844879190779	0.04558812282445461	0.25070397026967656	23.224348712994804	35.14472159677531
227000	-3118.729540930945	-3141.790659634707	23.061118703762276	-3141.790659634707	0.0377018322792571	0.23131364657184347	23.061118703762276	58.862751418250724
228000	-3121.5842126830494	-3144.8819738759717	23.29776119292221	-3144.8819738759717	0.038424063305231494	0.24756983292539733	23.29776119292221	32.960413579209366
229000	-3115.4544527943613	-3138.682042398668	23.227589604306473	-3138.682042398668	0.04459064191041055	0.24370200594235703	23.227589604306473	28.841252877445406
230000	-3119.976019815873	-3142.7384668096965	22.76244699382361	-3142.7384668096965	0.045431657602810746	0.2585871471250576	22.76244699382361	42.352237842448396
231000	-3119.641563406725	-3142.0809801189175	22.439416712192642	-3142.0809801189175	0.03911424796033511	0.2504213179481773	22.439416712192642	22.856860681153407
232000	-3116.1974029623298	-3138.9102513447788	22.712848382448826	-3138.9102513447788	0.041692554334464144	0.25114364254210836	22.712848382448826	49.11075796259244
233000	-3122.0563254428957	-3146.201897876998	24.14557243410197	-3146.201897876998	0.04725152414319017	0.22406553273335753	24.14557243410197	46.1800856730117
234000	-3119.809858981513	-3142.7987479262974	22.988888944784144	-3142.7987479262974	0.04034078767406922	0.24783488814612187	22.988888944784144	27.21259650069686
235000	-3114.831896817688	-3138.4971690571365	23.665272239448193	-3138.4971690571365	0.04194998474227509	0.23683680173378538	23.665272239448193	33.35786830479666
236000	-3118.737242059586	-3141.8098097453408	23.072567685754805	-3141.8098097453408	0.04424666818737729	0.23798311803286284	23.072567685754805	25.4395989599195
237000	-3115.5030231205947	-3140.1805299266935	24.67750680609871	-3140.1805299266935	0.03751886991348252	0.2117516909130984	24.67750680609871	47.967800277990555
238000	-3117.153788228063	-3140.5804094272085	23.426621199145103	-3140.5804094272085	0.039135035779646984	0.24363733287778422	23.426621199145103	41.25780473702976
239000	-3115.778312393889	-3139.1941479890625	23.415835595173547	-3139.1941479890625	0.03801436502883148	0.23455623573569695	23.415835595173547	27.92633792669807
240000	-3115.605040642823	-3139.9183050812812	24.313264438458187	-3139.9183050812812	0.03875119455560408	0.22218307258586686	24.313264438458187	40.387959996491425
241000	-3117.350808377065	-3141.233692227357	23.88288385029247	-3141.233692227357	0.04028531998386301	0.2198391102347123	23.88288385029247	56.57209010600056
242000	-3115.972408414221	-3139.5634899495594	23.59108153533868	-3139.5634899495594	0.039699723861806965	0.2388529900564688	23.59108153533868	33.140015824919686
243000	-3117.658866089876	-3140.472006110929	22.81314002105332	-3140.472006110929	0.04831640348820491	0.25140528846097016	22.81314002105332	47.36500855068845
244000	-3118.9191825030775	-3141.4882364839896	22.569053980911814	-3141.4882364839896	0.04348969856120033	0.26180387440929065	22.569053980911814	43.451195151170865
245000	-3119.4785448699963	-3141.3177716688265	21.83922679882996	-3141.3177716688265	0.04498421628343971	0.26038947266642676	21.83922679882996	20.463062319887104
246000	-3117.582279285932	-3141.095424357695	23.51314507176248	-3141.095424357695	0.042332648404446914	0.2346381276144384	23.51314507176248	49.309826506689426
247000	-3115.4198778474833	-3139.0987846841017	23.67890683661847	-3139.0987846841017	0.03742148427665954	0.22684846452656135	23.67890683661847	53.53127820751816
248000	-3119.9318947134684	-3141.470751676864	21.53885696339544	-3141.470751676864	0.0485243190390801	0.2633293613381078	21.53885696339544	55.43876658899808
249000	-3114.2921475172475	-3137.740258561003	23.448111043755397	-3137.740258561003	0.044928755372955494	0.24266035808614808	23.448111043755397	41.971042493492064
250000	-3114.8292833621394	-3138.781634620508	23.95235125836849	-3138.781634620508	0.03872275318939206	0.22276662876994063	23.95235125836849	52.494530543794646
251000	-3117.70322314665	-3142.2222580194198	24.51903487276983	-3142.2222580194198	0.03598085023205924	0.21634268085764877	24.51903487276983	45.32285771363253
252000	-3116.4310111350283	-3139.6803638297797	23.249352694751263	-3139.6803638297797	0.040169313640451475	0.24985163738745825	23.249352694751263	34.555538341278215
253000	-3122.328473524565	-3145.0897232819716	22.761249757406386	-3145.0897232819716	0.051571093225151715	0.2601699223394921	22.761249757406386	40.849254869201076
254000	-3119.0746975522356	-3138.295561833088	19.220864280852297	-3138.295561833088	0.043040053680130086	0.25331999928753085	19.220864280852297	79.65695574038574
255000	-3119.881192247011	-3143.2938269510996	23.412634704088706	-3143.2938269510996	0.04062129261540747	0.24357288536382923	23.412634704088706	32.42847129301304
256000	-3122.1404005681175	-3142.8976702460186	20.757269677901093	-3142.8976702460186	0.04137249888663909	0.24034414145930608	20.757269677901093	75.61500124857936
257000	-3113.9823406520836	-3137.820077397206	23.83773674512277	-3137.820077397206	0.04168832607738046	0.2234920498840884	23.83773674512277	29.155113112334515
258000	-3115.1211421820585	-3138.6979950479135	23.576852865855216	-3138.6979950479135	0.04273481444241066	0.230152598313644	23.576852865855216	52.285073058047224
259000	-3113.8951913543774	-3137.2800564970953	23.384865142717956	-3137.2800564970953	0.04552208884115902	0.24608878873553786	23.384865142717956	38.20597500148791
260000	-3116.486864515108	-3140.06154878966	23.574684274551576	-3140.06154878966	0.0432133130008419	0.2404500836494277	23.574684274551576	40.43378616281566
261000	-3115.826040623869	-3139.369743376433	23.543702752563448	-3139.369743376433	0.04398244621419422	0.24144981158677858	23.543702752563448	39.88970031892717
262000	-3117.0531141184533	-3140.242735108356	23.18962098990257	-3140.242735108356	0.039818112203235015	0.24973017890402327	23.18962098990257	40.78372542717872
263000	-3118.7457762104837	-3141.3435427445147	22.59776653403116	-3141.3435427445147	0.04043939260580269	0.2513800728161825	22.59776653403116	50.57231320677715
264000	-3118.812756657215	-3142.106248643378	23.293491986163144	-3142.106248643378	0.03973860727579874	0.23220114168892836	23.293491986163144	55.02104913252447
265000	-3115.2099560574293	-3139.3264045304745	24.11644847304521	-3139.3264045304745	0.03728128014997755	0.2249109313159986	24.11644847304521	34.70582596441469
266000	-3120.0463713086583	-3140.312716886639	20.266345577980847	-3140.312716886639	0.045904263494469896	0.23892670166478108	20.266345577980847	80.45569915310132
267000	-3116.8045603212377	-3140.495942873184	23.691382551946443	-3140.495942873184	0.042442029764616473	0.23699473393911236	23.691382551946443	34.46115845367267
268000	-3117.2854800206433	-3139.8581015262325	22.57262150558948	-3139.8581015262325	0.03931786087975039	0.22439099268257964	22.57262150558948	69.5436642452219
269000	-3118.0493875059346	-3140.785848825797	22.736461319862606	-3140.785848825797	0.0395362250245064	0.23043513754753123	22.736461319862606	63.39011749957006
270000	-3123.1659714634043	-3143.488432966391	20.322461502986727	-3143.488432966391	0.03799758858219879	0.23600389848074171	20.322461502986727	81.88659947232613
271000	-3116.089796221003	-3139.069768504055	22.97997228305222	-3139.069768504055	0.04244569159138197	0.2546365855304215	22.97997228305222	41.05884937322853
272000	-3116.769246695831	-3140.323822255312	23.55457555948077	-3140.323822255312	0.03915738181513848	0.2416611287489087	23.55457555948077	36.386109501483425
273000	-3118.655334778909	-3142.145996997109	23.490662218199567	-3142.145996997109	0.03881887358224553	0.21871209171970846	23.490662218199567	24.919517705745537
274000	-3119.1993419431546	-3142.638542217599	23.439200274444186	-3142.638542217599	0.043070397083903665	0.23474202836073133	23.439200274444186	50.57214861943326
275000	-3115.0228919256797	-3139.5300437286533	24.507151802973432	-3139.5300437286533	0.038144412275921864	0.2173497796620306	24.507151802973432	42.669684760453144
276000	-3115.8071619974185	-3140.0074091317283	24.20024713430984	-3140.0074091317283	0.04165641069210626	0.22489604300782495	24.20024713430984	41.1969262326446
277000	-3114.105016836961	-3137.40068076973	23.295663932769227	-3137.40068076973	0.043689329307817784	0.24826251886914444	23.295663932769227	38.644195273059566
278000	-3118.0279256175104	-3141.3410619254423	23.31313630793206	-3141.3410619254423	0.041318696547351944	0.22360649971786659	23.31313630793206	61.582707543717625
279000	-3121.4972896263375	-3144.3159517725617	22.818662146224206	-3144.3159517725617	0.044855368889067104	0.2555530411110353	22.818662146224206	27.766548695632753
280000	-3120.2291847372367	-3143.180993449062	22.951808711825247	-3143.180993449062	0.04849792775406766	0.25835537114445567	22.951808711825247	33.8092679123431
